lat,lon,altitude,geometry,,id,amenity,name,created_by,old_name,addr:housenumber,addr:street,int_name,ele,fixme,name:de,addr:city,addr:postcode,is_in:city,is_in:country,is_in:county,operator,phone,note,addr:housename,addr:postcode:source,wheelchair,is_in:country_code,local:picture,source:name,name:ro,addr:country,alt_name,website,name:en,source,building,toilets:wheelchair,description,name:hu,historic,addr:county,email,designation,name:,source:amenity,contact:phone,office,opening_hours,name:am,working
44.4112382,26.1391565,,Point,node/2496498544,school,SCOALA GENERALA NR 87 MIHAI BOTEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.5962313,26.382224,,Point,node/2519563314,school,SCOALA NR 1," Sala de sport""",,,15,Strada Independentei,,,,,Corbeanca,,,,,,,,Strada Independentei nr 15,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9550618,24.9308242,,Point,node/2521970133,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6910912,25.4516456,,Point,node/2555165583,school,SCOALA GENERALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1657466,27.1697043,,Point,node/2572552462,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1661696,27.1694253,,Point,node/2572552463,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.443398,26.1641551,,Point,node/2575507117,school,SCOALA NR 62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.387587,26.908136,,Point,node/2590629556,school,COLEGIUL ENERGETIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1223289,22.7908557,,Point,node/2596049931,school,SCOALA GENERALA MIRCEA SANTIMBREANU,,,,Strada Libertatii,,,,,Brad,335200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8380393,23.1957452,,Point,node/2598971530,school,SCOALA SANITARA POSTLICEALA CAROL DAVILA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7033513,27.1733713,,Point,node/2622792336,school,SCOALA GENERALA NR 7,,,,Strada CriSana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.77116,26.6380418,,Point,node/2627452402,school,LICEUL NICOLAE BALCESCU,,,3,Soseaua Portului,,,,,Oltenita,915400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.833469,26.6376504,,Point,node/2627476609,school,LICEUL NEAGOE BASARAB,,,,Strada Mihai Eminescu,,,,,Oltenita,915400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.5282876,26.3216,,Point,node/2642106292,school,SCOALA MOGOSOAIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9623856,25.4604165,,Point,node/2643738160,school,SCOALA GENERALA VIFORATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.7853178,23.5714804,,Point,node/2643894190,school,SCOALA DE AGENTI DE POLITIE SEPTIMIU MURESAN,,,89 91,Strada Corneliu Coposu,,,,,Cluj Napoca,400281,,,,,+40 264 439 772,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,RO,,http://wwwscoalapolcjro/,,,,,,,,,,,,,,,,,,
46.7705765,23.5848194,,Point,node/2644208666,school,COLEGIUL ECONOMIC IULIAN POP,,,,Strada Emil Isac,,,,,Cluj Napoca,400023,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,
44.8492822,24.8546303,,Point,node/2647499837,school,SCOALA GENERALA NR 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8439677,24.8918629,,Point,node/2667242390,school,SCOALA GENERALA NR 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.296453,24.207009,,Point,node/2668508590,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.72964,20.6254754,,Point,node/2674299816,school,SCOALA GENERALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.952031,24.3607453,,Point,node/2675696096,school,COLEGIUL ECONOMIC,,,,Strada PetriSor,,,,,Râmnicu Vâlcea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.105622,24.3716316,,Point,node/2675756494,school,SCOALA GENERALA NR 5,,,,Strada Tudor Vladimirescu,,,,,Râmnicu Vâlcea,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1056553,24.3733273,,Point,node/2675756497,school,SCOALA DE APLICATIE PENTRU GENIU SI CAI FERATE PANAIT DONICI,,,,Strada Tudor Vladimirescu,,,,,Râmnicu Vâlcea,240152,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.742976,23.5826514,,Point,node/2687237723,school,SCOALA GENERALA VASILE GOLDIS,,,2,Strada CalaraSilor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.27935,23.9082219,,Point,node/2698027824,school,GRUPUL SCOLAR GHERLA,,,,,,,,,Gherla,,,,,,,,,,,,,,,,,,,"Bing, survey",,,,,,,,,,,,,,,,
47.8100815,25.8208822,,Point,node/2699831180,school,LICEUL TEHNOLOGIC VASILE GHERASIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.4431619,28.548428,,Point,node/2781758986,school,FAST TRACK KIDS,,,10bis,Strada Colonel Nicolae Holban,,,,,Galati,800217,,,,,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,,,http://wwwftkro/contact/galati,,survey,,,,,,,,,,,,,,,,
44.6293916,28.4556144,,Point,node/2795793135,school,,,,,Strada Fabricii,,,,,,907073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7379857,26.6746902,,Point,node/2795943519,school,SCOALA SFANTUL NICOLAE,,,20,Strada AS Puskin,,,,,,710350,,,,,,,,,,,,,,,,,,,,,,,,,scoala1bt,yahoocom,,,,231511846,,,,
46.7794004,23.5874088,,Point,node/2853828361,school,COLEGIUL TECHNIC ANA ASLAN,,,52,Strada Horea,,,,,Cluj Napoca,400275,,,,,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,RO,,http://colegiulaslanclujro/,,,,,,,,,colegiul_anaaslan,yahoocom,,,,,,,,
44.4094509,26.1282057,,Point,node/2866042494,school,SCOALA METROPOLITANA ACADEMIA ROMANA PENTRU COPII,,,63 71,Strada esarfei,,,,,,,,,,,021/3356991,,,,,,,,,,,http://wwwscoala arcro/,,,,,,,,,,,,,,,,,,
44.7628603,26.5293497,,Point,node/2877878133,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.7622928,26.5287969,,Point,node/2877878137,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.7617558,26.5294782,,Point,node/2877878139,school,SCOALA GENERALA CLASELE I VIII JILAVELE,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,
44.8231273,22.7478464,,Point,node/2879904606,school,SCOALA GENERALA CU CLASELE I IV DALBOCITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4465659,26.691735,,Point,node/2886624949,school,SCOALA GIMNAZIALA URUGUAY,,,31,Strada Bihor,,,,,,,,,,,,,Scoala Gimnaziala Uruguay,,,,,,,,,http://wwwscoala152ro/,,,,,,,,,,,,,,,,,,
47.6169734,26.8508275,,Point,node/2898735287,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.3312874,23.1263949,,Point,node/2901765396,school,SCOALA GENERALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5680912,26.1905897,,Point,node/2903352087,school,SCOALA GENERALA LITENI MOARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.3222051,25.9049765,,Point,node/2918314857,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,
44.3421356,25.9426587,,Point,node/2918332922,school,SCOALA GENERALA CORNETU,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,
44.1608519,24.5337955,,Point,node/2918455187,school,,,,,,,,,,,,,,,,,,Liceul Tehnologic ,,,,,,,,,,,survey,,,,,,,,,,,,,,,,
45.831406,24.2580635,,Point,node/2923137062,school,GRADINITA CU PROGRAM NORMAL SLATIOARELE,,,4,Strada Scolii,,,,,Ocnele Mari,245900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9371078,25.5301332,,Point,node/2926142714,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.1385262,25.3169997,,Point,node/2927610488,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.1410042,25.3177257,,Point,node/2927610489,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.5223475,21.5186874,,Point,node/2949733722,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.5156735,21.5107856,,Point,node/2949733726,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.5219784,21.5120677,,Point,node/2949733727,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.5216831,21.5272383,,Point,node/2949733730,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7796418,22.8921606,,Point,node/2957018767,school,SCOALA GIMNAZIALA LUCIAN BLAGA SATU MARE,,,51 53,Strada Ion Vidu,,,,,Satu Mare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7790175,22.890349,,Point,node/2957020596,school,SCOALA ION CREANGA SATU MARE,,,6,Strada Somesului,,,,,Satu Mare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1810814,21.3268649,,Point,node/3003901991,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.247242,28.1340307,,Point,node/3014323836,school,SCOALA GENERALA GHEORGHE BANEA,,,30,Strada Florilor,,,,,,825300,,,,,,,Scoala Generala Gheorghe Banea,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.3052353,24.6522278,,Point,node/3037391894,school,SCOALA GENERALA CORBENI,,,,,,,,,Corbeni,,,,,,,,,,,,,,Scoala Generala Corbeni,,,,,on foot survey,,,,,,,,,,,,,,,,
44.4461898,26.948893,,Point,node/3053046625,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.7722238,23.5876933,,Point,node/3076743833,school,SCOALA GIMNAZIALA REFORMATA TALENTUM,,,2,Strada Victor Deleu,,,,,Cluj Napoca,,,,,,,,,,,,,,,RO,,,,,,,,,,,,,,,,,,,,
46.542382,23.889031,,Point,node/3080191233,school,SCOALA PAVEL DAN,,,,,,,,,Câmpia Turzii,405100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.546063,23.883545,,Point,node/3080199033,school,,,,,,,,,,Câmpia Turzii,405100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.536743,23.886728,,Point,node/3081888333,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.2644395,25.405097,,Point,node/3086246737,school,COLEGIUL NATIONAL DINICU GOLESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.2710125,25.497633,,Point,node/3086254795,school,LICEUL DAN BARBILIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.2723838,25.437711,,Point,node/3088884546,school,SCOALA GIMNAZIALA OPREA D IORGULESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.2762046,25.479024,,Point,node/3090235571,school,COLEGIUL TEHNIC CAMPULUNG,,,,Strada Negru Voda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.274974,25.485569,,Point,node/3090237774,school,SCOALA GIMNAZIALA NANU MUSCEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8001166,22.6056749,,Point,node/3091568258,school,SCOALA GIMNAZIALA GODEANU,,,,,,,,,,,,,,,,,Scoala Gimnaziala Godeanu,,,,,,,,,,,,,,,,,,,Scoala cu clasele I VIII Godeanu,,,,,,,,
44.7784045,26.6599247,,Point,node/3092002236,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9528113,26.7021795,,Point,node/3092002247,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8294504,26.8023257,,Point,node/3118032501,school,SCOALA GENERALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8416324,24.8733223,,Point,node/3131452345,school,COLEGIUL TEHNIC DIMITRIE DIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7489401,24.8734204,,Point,node/3202384083,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7517592,24.8716448,,Point,node/3202384084,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7527931,24.8822967,,Point,node/3204186261,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.3214351,23.7897982,,Point,node/3228663321,school,,,,,,,,,,Craiova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8082374,23.7306674,,Point,node/3248229761,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8091386,23.7284708,,Point,node/3248229762,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.5220622,26.759057,,Point,node/3309157748,school,LYCEE FRANCAIS DE NOAILLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.697895,26.1607459,,Point,node/3318238873,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.5621467,25.3272569,,Point,node/3321168807,school,SCOALA GENERALA NR 3,,,115,Strada Mitropolit Ion Metianu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.856496,22.9538042,,Point,node/3327413890,school,SCOALA GENERALA SANTUHALM ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.450634,26.761408,,Point,node/3364637198,school,SCOALA DE MUZICA SI ARTE PLASTICE 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1789833,28.7879544,,Point,node/3369959300,school,SCOALA GENERALA NR 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1888378,28.778469,,Point,node/3369983009,school,GRUP SCOLAR ANGHEL SALIGNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.9093866,23.8110308,,Point,node/3373334977,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5678302,26.617621,,Point,node/3407428782,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6598269,25.5812915,,Point,node/3457117393,school,COLEGIUL ECONOMIC ANDREI BARSEANU,,,198,Strada Lunga,,,,,Brasov,500059,,,,,,,,,,,,,,,,wwwcneabro,,,,,,,,,,,,,,,,,,
44.44716,26.929433,,Point,node/3459239893,school,SCOALA GIMNAZIALA I H RADULESCU GRADINITA,,,,,,,,,Bucuresti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6383375,25.5839278,,Point,node/3469583641,school,COLEGIUL NATIONAL ANDREI SAGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8232477,22.9342552,,Point,node/3486178598,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4344194,26.1593905,,Point,node/3495740723,school,GRADINITA CU PROGRAM NORMAL NR 147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.4449578,25.5627843,,Point,node/3500596458,school,LICEUL TEORETIC AZUGA,,,,,,,,,Azuga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.8092267,24.5204429,,Point,node/3512376520,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3617836,23.469646,,Point,node/3587564101,school,SCOALA GENERALA CAMPENI,,,,,,,,,Câmpeni,,,,,,,,,,,,,,,,,,Scoala Câmpeni,,,,,,,,,,,,,,,,,
46.6438868,27.5955566,,Point,node/3622919058,school,SCOALA MIHAI EMINESCU LAZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6803438,24.3429158,,Point,node/3623186053,school,SCOALA RACOVITA,,,,,,,,,,,,,,,,,,,,,,,Şcoala Racovita,,,,,,,,,,,,,,,,,,,,,
45.1055836,24.3837248,,Point,node/3629811330,school,SCOALA GIMNAZIALA NR 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6394613,25.5833534,,Point,node/3637225136,school,INSPECTORATUL SCOLAR JUDETEAN,,,inspect sc jud,Strada Constantin Brâncoveanu,,,,,Brasov,500117,,,,MEC,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",no,,,,,,,,,,,,,,,,,,,,,,,,,
45.8349352,24.9561785,,Point,node/3641391424,school,LICEUL TEHNOLOGIC DR IOAN SENCHEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.352341,25.875867,,Point,node/3650903457,school,SCOALA GENERALA CU CLASELE 1 8,,,,,,,,,Baicoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8525867,24.980648,,Point,node/3661033426,school,SCOALA GIMNAZIALA OVID DENSUSIANU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.3291474,24.6068873,,Point,node/3693745977,school,SCOALA GHEORGHE BADESCU,,,,,,,,,,,,,,,,,,,,,,,Scoala Generala Gheorghe Badescu,,,,,,,,,,,,,,,,,,,,,
45.3063987,24.6565307,,Point,node/3695669741,school,GRUPUL SCOLAR CORBENI,,,,,,,,,Corbeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1626042,24.6728424,,Point,node/3695918760,school,SCOALA GENERALA REGINA MARIA,,,,,,,,,Curtea de Arges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.481834,25.2766787,,Point,node/3730926419,school,SCOALA GIMNAZIALA,,,62,Strada Principala,,,,,Ciocanesti,727120,,,,,0230 374678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4803565,25.2776767,,Point,node/3730985133,school,LUDOTECA FURNICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5891147,27.164042,,Point,node/3742899333,school,SCOALA CU CLASELE I IV COBICENI,,,,DJ 282,,,,,Hlipiceni,717205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5992411,27.1424193,,Point,node/3743081046,school,SCOALA GIMNAZIALA DAN IORDACHESCU,,,,Strada  Principala,,,,,Hlipiceni,717205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.1624683,28.6319377,,Point,node/3757308952,school,SCOALA SI GRADINITA ,,Sfintii Martiri Brâncoveni,,,44,Bulevardul 1 Mai,,,,,Constanta,900123,,,,,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,,,,,,,,,,,,,,,,,,,
44.4335943,26.1063525,,Point,node/3757867770,school,CENTRUL EDUCATIONAL IBSEN,,,8,Strada General Florescu Ion Emanoil,,,,,Bucuresti,,,,,,+40746 644 773,,,,,,,,,,,http://ibsenro/,,,,,,,,,,,,,,educational_institution,Mo Fr 09:00 19:00,,,
46.3042671,26.656985,,Point,node/3761497529,school,ISKOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1468235,26.8091332,,Point,node/3769089258,school,SCOALA GEORGE EMIL PALADE,,,8,Bulevardul Spiru Haret,,,,,Buzau,120265,,,,,0238 713 517,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,,,http://gepaladebzscolieduro/,,,,,,,,,,,,,,,,,,
44.3931716,26.805958,,Point,node/3770362757,school,SCOALA CU CLASELE I VIII RUT,,,9 13,Strada Lacul Bucura,,,,,Bucuresti,52464,,,,,+4021 451 0401,,,,,,,,,,,http://projectruthro/,,Field survey,,,,,,,,,,,,,,,,
46.5664718,27.9373886,,Point,node/3788717039,school,SCOALA CU CLASELE I IV ZGURA,,,,,,,,,Zgura,737386,,,,Primaria Comunei Hoceni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8414467,23.1930435,,Point,node/3792253340,school,SCOALA GENERALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.741772,26.6585804,,Point,node/3800110926,school,LICEUL STEFAN LUCHIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.3030357,25.7216137,,Point,node/3817825588,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.178084,28.6322721,,Point,node/3831609882,school,LICEUL CU PROGRAM SPORTIV NICOLAE ROTARU,,,2,Strada Ion Corvin,,,,,Constanta,900160,,,,,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,RO,,http://wwwlpsconstantaro,,,,,,,,,,,,,,,,,,
44.4410789,26.727162,,Point,node/3880781128,school,CLUB SPORTIV NR 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.5800473,25.7905446,,Point,node/3921620476,school,SCOALA GIMNAZIALA MARTON ARON,,,1681,Alszeg,,,,,Sândominic,537275,,,,,0266 336016,,,,,,,,,,,http://martonaroniskolanet/,,,,,,Márton Aron Altalános Iskola,,,,,,,,,,,,
44.443715,25.7154634,,Point,node/3932043716,school,SCOALA GENERALA CU CLASELE 1 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.2859078,26.4411218,,Point,node/3985659637,school,SCOALA GENERALA CU CLASELE I IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7901172,24.2463109,,Point,node/4010910125,school,SCOALA GIMNAZIALA LEORDINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1752112,23.6633317,,Point,node/4033068622,school,SCOALA GENERALA NR 1 NOVACI,,,,,,,,,Novaci,,,,,,,,,,,,,,,,,,Scoala nr 1 Novaci,,,,,,,,,,,,,,,,,
45.1679083,23.8053091,,Point,node/4034202168,school,SCOALA GENERALA POLOVRAGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.6108065,25.6449127,,Point,node/4041729045,school,SCOALA GENERALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8598443,24.8719715,,Point,node/4046535745,school,COLEGIUL TEHNIC ARMAND CALINESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.5677491,26.9167133,,Point,node/4061045982,school,SCOALA GIMNAZIALA PLATON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.5129047,26.1350591,,Point,node/4086292831,school,MARK TWAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.5749419,25.9392894,,Point,node/4090416887,school,CENTRU DE ARTE MARTIALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4763047,22.5866253,,Point,node/4093559536,school,,,,,,,,,,TaSnad,445300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4770545,22.5834941,,Point,node/4095853381,school,SCOALA GIMNAZIALA,,,,,,,,,TaSnad,445300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.556169,22.3953343,,Point,node/4096956089,school,COLEGIUL TEHNIC ALEXANDRU ROMAN,,,4,Strada Ciocârliei,,,,,Alesd,415100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2265201,27.6735327,,Point,node/4108991391,school,ASOCIATIA ECOLOGICA PROEDUC,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.7685209,23.5879351,,Point,node/4128070491,school,LICEUL GRECO CATOLIC INOCENTIU MICU KLEIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.9238392,25.860827,,Point,node/4135412507,school,SCOALA GENERALA NR 1 BOGDANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.8685713,23.4212606,,Point,node/4152658301,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.9745401,25.9642733,,Point,node/4177382625,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3632681,25.8108603,,Point,node/4190137148,school,LICEUL TEHNOLOGIC SZEKELY KAROLY,,,31,Strada Iancu de Hunedoara,,,,,,,,,,,+4 0266 310627,,,,,,,,,,,http://wwwszekelykarolyro,,,,,,,,,,,,,,,,,,
46.969995,25.72757,,Point,node/4190180914,school,SCOALA GENERALA CLASELE I IV NR 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3769592,23.1013568,,Point,node/4191148833,school,SCOALA GIMNAZIALA BISTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.7828718,23.6078407,,Point,node/4193927389,school,ROYAL SCHOOL IN TRANSILVANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9616146,26.3533013,,Point,node/4207169881,school,SCOALA INOTESTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo Fr 08:00 14:00,,,
46.1709427,24.3808837,,Point,node/4208992693,school,LICEUL TECNOLOGICA AUTOMECANICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.6756934,23.4563097,,Point,node/4212225293,school,SCOALA GIMNAZIALA BORBELY JOSEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
